3.20E+00,1.95E+01,-3.99E+01
3.24E+00,2.42E+01,-3.72E+01
3.27E+00,3.07E+01,-3.81E+01
3.30E+00,3.81E+01,-3.25E+01
3.34E+00,3.90E+01,-2.88E+01
3.37E+00,3.99E+01,-2.14E+01
3.40E+00,3.90E+01,-1.76E+01
3.44E+00,3.81E+01,-1.02E+01
3.47E+00,3.72E+01,-7.43E+00
3.50E+00,3.90E+01,1.86E+00
3.54E+00,3.62E+01,1.49E+01
3.57E+00,3.16E+01,2.04E+01
3.60E+00,2.88E+01,2.32E+01
3.64E+00,2.23E+01,2.79E+01
3.67E+00,2.04E+01,3.07E+01
3.70E+00,1.58E+01,3.62E+01
3.74E+00,1.67E+01,3.53E+01
3.77E+00,1.30E+01,3.72E+01
3.80E+00,9.29E+00,3.90E+01
3.84E+00,5.57E+00,3.99E+01
3.87E+00,3.72E+00,3.99E+01
3.90E+00,1.86E+00,4.18E+01
3.94E+00,-9.29E-01,4.18E+01
3.97E+00,-3.72E+00,4.18E+01
4.00E+00,-8.36E+00,4.18E+01
4.04E+00,-9.29E+00,3.99E+01
4.07E+00,-1.21E+01,3.90E+01
4.10E+00,-1.21E+01,3.90E+01
4.14E+00,-1.21E+01,3.62E+01
4.17E+00,-1.30E+01,3.44E+01
4.20E+00,-1.67E+01,3.72E+01
4.24E+00,-1.67E+01,3.53E+01
4.27E+00,-1.67E+01,3.44E+01
4.30E+00,-1.76E+01,3.44E+01
4.34E+00,-1.95E+01,3.44E+01
4.37E+00,-2.14E+01,3.34E+01
4.40E+00,-2.32E+01,3.44E+01
4.44E+00,-2.51E+01,3.44E+01
4.47E+00,-2.69E+01,3.34E+01
4.50E+00,-2.97E+01,3.16E+01
4.54E+00,-3.16E+01,3.07E+01
4.57E+00,-3.34E+01,2.69E+01
4.60E+00,-3.72E+01,2.42E+01
4.64E+00,-3.44E+01,2.23E+01
4.67E+00,-3.90E+01,1.76E+01
4.70E+00,-3.99E+01,1.49E+01
4.74E+00,-4.27E+01,1.11E+01
4.77E+00,-4.37E+01,7.43E+00
4.80E+00,-4.37E+01,1.86E+00
4.84E+00,-4.37E+01,-3.72E+00
4.87E+00,-4.64E+01,-1.11E+01
4.90E+00,-4.83E+01,-2.23E+01
4.94E+00,-4.09E+01,-2.51E+01
4.97E+00,-3.62E+01,-2.97E+01
5.01E+00,-2.97E+01,-3.99E+01
5.04E+00,-2.32E+01,-4.46E+01
5.07E+00,-1.49E+01,-5.02E+01
5.11E+00,-8.36E+00,-4.83E+01
5.14E+00,2.79E+00,-5.20E+01
5.17E+00,8.36E+00,-5.11E+01
5.21E+00,2.04E+01,-5.02E+01
5.24E+00,2.42E+01,-4.09E+01
5.27E+00,2.79E+01,-3.34E+01
5.31E+00,3.16E+01,-2.60E+01
5.34E+00,4.09E+01,-2.14E+01
5.37E+00,4.18E+01,-1.49E+01
5.41E+00,4.46E+01,-6.50E+00
5.44E+00,4.55E+01,9.29E-01
5.47E+00,4.46E+01,1.86E+00
5.51E+00,4.92E+01,7.43E+00
5.54E+00,5.02E+01,1.39E+01
5.57E+00,5.39E+01,1.39E+01
5.61E+00,5.67E+01,1.58E+01
5.64E+00,6.78E+01,1.67E+01
